a,b,c,d
2.18,155.4,13,0.071823204
2.18,155.5,13,0.071823204
2.18,155.6,12,0.066298343
2.18,155.7,12,0.066298343
2.18,155.8,12,0.066298343
2.18,155.9,12,0.066298343
2.18,156,12,0.066298343
2.18,156.1,12,0.066298343
2.18,156.2,12,0.066298343
2.18,156.3,12,0.066298343
2.18,156.4,12,0.066298343
2.18,156.5,12,0.066298343
2.18,156.6,12,0.066298343
2.18,156.7,12,0.066298343
2.18,156.8,12,0.066298343
2.18,156.9,12,0.066298343
2.18,157,12,0.066298343
2.18,157.1,12,0.066298343
2.18,157.2,12,0.066298343
2.18,157.3,13,0.071823204
2.18,157.4,13,0.071823204
2.18,157.5,13,0.071823204
2.18,157.6,13,0.071823204
2.18,157.7,13,0.071823204
2.18,157.8,13,0.071823204
2.18,157.9,12,0.066298343
2.18,158,12,0.066298343
2.18,158.1,12,0.066298343
2.18,158.2,12,0.066298343
2.18,158.3,12,0.066298343
2.18,158.4,12,0.066298343
2.18,158.5,12,0.066298343
2.18,158.6,12,0.066298343
2.18,158.7,12,0.066298343
2.18,158.8,12,0.066298343
2.18,158.9,12,0.066298343
2.18,159,12,0.066298343
2.18,159.1,12,0.066298343
2.18,159.2,12,0.066298343
2.18,159.3,12,0.066298343
2.18,159.4,12,0.066298343
2.18,159.5,12,0.066298343
2.18,159.6,12,0.066298343
2.18,159.7,12,0.066298343
2.18,159.8,12,0.066298343
2.18,159.9,12,0.066298343
2.18,160,12,0.066298343
2.18,160.1,12,0.066298343
2.18,160.2,11,0.060773481
2.18,160.3,11,0.060773481
2.18,160.4,11,0.060773481
2.18,160.5,11,0.060773481
2.18,160.6,11,0.060773481
2.18,160.7,12,0.066298343
2.18,160.8,12,0.066298343
2.18,160.9,12,0.066298343
2.18,161,12,0.066298343
2.18,161.1,12,0.066298343
2.18,161.2,12,0.066298343
2.18,161.3,12,0.066298343
2.18,161.4,12,0.066298343
2.18,161.5,12,0.066298343
2.18,161.6,12,0.066298343
2.18,161.7,12,0.066298343
2.18,161.8,12,0.066298343
2.18,161.9,12,0.066298343
2.18,162,12,0.066298343
2.18,162.1,12,0.066298343
2.18,162.2,12,0.066298343
2.18,162.3,12,0.066298343
2.18,162.4,12,0.066298343
2.18,162.5,12,0.066298343
2.18,162.6,12,0.066298343
2.18,162.7,11,0.060773481
2.18,162.8,11,0.060773481
2.18,162.9,11,0.060773481
2.18,163,11,0.060773481
2.18,163.1,11,0.060773481
2.18,163.2,11,0.060773481
2.18,163.3,11,0.060773481
2.18,163.4,11,0.060773481
2.18,163.5,11,0.060773481
2.18,163.6,11,0.060773481
2.18,163.7,11,0.060773481
2.18,163.8,11,0.060773481
2.18,163.9,11,0.060773481
2.18,164,11,0.060773481
2.18,164.1,12,0.066298343
2.18,164.2,12,0.066298343
2.18,164.3,12,0.066298343
2.18,164.4,13,0.071823204
2.18,164.5,12,0.066298343
2.18,164.6,13,0.071823204
2.18,164.7,12,0.066298343
2.18,164.8,12,0.066298343
2.18,164.9,12,0.066298343
2.18,165,12,0.066298343
2.18,165.1,11,0.060773481
2.18,165.2,13,0.071823204
2.18,165.3,11,0.060773481
2.18,165.4,11,0.060773481
2.18,165.5,11,0.060773481
2.18,165.6,11,0.060773481
2.18,165.7,11,0.060773481
2.18,165.8,11,0.060773481
2.18,165.9,11,0.060773481
2.18,166,11,0.060773481
2.18,166.1,11,0.060773481
2.18,166.2,11,0.060773481
2.18,166.3,11,0.060773481
2.18,166.4,11,0.060773481
2.18,166.5,11,0.060773481
2.18,166.6,11,0.060773481
2.18,166.7,11,0.060773481
2.18,166.8,11,0.060773481
2.18,166.9,11,0.060773481
2.18,167,11,0.060773481
2.18,167.1,11,0.060773481
2.18,167.2,11,0.060773481
2.18,167.3,11,0.060773481
2.18,167.4,11,0.060773481
2.18,167.5,11,0.060773481
2.18,167.6,11,0.060773481
2.18,167.7,10,0.055248619
2.18,167.8,10,0.055248619
2.18,167.9,10,0.055248619
2.18,168,10,0.055248619
2.18,168.1,10,0.055248619
2.18,168.2,10,0.055248619
2.18,168.3,10,0.055248619
2.18,168.4,10,0.055248619
2.18,168.5,10,0.055248619
2.18,168.6,10,0.055248619
2.18,168.7,10,0.055248619
2.18,168.8,10,0.055248619
2.18,168.9,10,0.055248619
2.18,169,10,0.055248619
2.18,169.1,10,0.055248619
2.18,169.2,10,0.055248619
2.18,169.3,10,0.055248619
2.18,169.4,10,0.055248619
2.18,169.5,10,0.055248619
2.18,169.6,10,0.055248619
2.18,169.7,10,0.055248619
2.18,169.8,10,0.055248619
2.18,169.9,10,0.055248619
2.18,170,10,0.055248619
2.18,170.1,10,0.055248619
2.18,170.2,10,0.055248619
2.18,170.3,9,0.049723757
2.18,170.4,9,0.049723757
2.18,170.5,9,0.049723757
2.18,170.6,9,0.049723757
2.18,170.7,9,0.049723757
2.18,170.8,9,0.049723757
2.18,170.9,9,0.049723757
2.18,171,9,0.049723757
2.18,171.1,9,0.049723757
2.18,171.2,9,0.049723757
2.18,171.3,9,0.049723757
2.18,171.4,9,0.049723757
2.18,171.5,9,0.049723757
2.18,171.6,9,0.049723757
2.18,171.7,9,0.049723757
2.18,171.8,9,0.049723757
2.18,171.9,9,0.049723757
2.18,172,9,0.049723757
2.18,172.1,9,0.049723757
2.18,172.2,9,0.049723757
2.18,172.3,9,0.049723757
2.18,172.4,9,0.049723757
2.18,172.5,9,0.049723757
2.18,172.6,9,0.049723757
2.18,172.7,9,0.049723757
2.18,172.8,9,0.049723757
2.18,172.9,9,0.049723757
2.18,173,8,0.044198895
2.18,173.1,8,0.044198895
2.18,173.2,8,0.044198895
2.18,173.3,8,0.044198895
2.18,173.4,8,0.044198895
2.18,173.5,8,0.044198895
2.18,173.6,8,0.044198895
2.18,173.7,8,0.044198895
2.18,173.8,8,0.044198895
2.18,173.9,8,0.044198895
2.18,174,8,0.044198895
2.18,174.1,8,0.044198895
2.18,174.2,8,0.044198895
2.18,174.3,8,0.044198895
2.18,174.4,8,0.044198895
2.18,174.5,8,0.044198895
2.18,174.6,8,0.044198895
2.18,174.7,8,0.044198895
2.18,174.8,8,0.044198895
2.18,174.9,8,0.044198895
2.18,175,8,0.044198895
2.18,175.1,8,0.044198895
2.18,175.2,8,0.044198895
2.18,175.3,8,0.044198895
2.18,175.4,8,0.044198895
2.18,175.5,8,0.044198895
2.18,175.6,8,0.044198895
2.18,175.7,8,0.044198895
2.18,175.8,7,0.038674033
2.18,175.9,7,0.038674033
2.18,176,7,0.038674033
2.18,176.1,7,0.038674033
2.18,176.2,7,0.038674033
2.18,176.3,7,0.038674033
2.18,176.4,7,0.038674033
2.18,176.5,7,0.038674033
2.18,176.6,7,0.038674033
2.18,176.7,7,0.038674033
2.18,176.8,7,0.038674033
2.18,176.9,7,0.038674033
2.18,177,7,0.038674033
2.18,177.1,7,0.038674033
2.18,177.2,7,0.038674033
2.18,177.3,7,0.038674033
2.18,177.4,7,0.038674033
2.18,177.5,7,0.038674033
2.18,177.6,7,0.038674033
2.18,177.7,7,0.038674033
2.18,177.8,7,0.038674033
2.18,177.9,7,0.038674033
2.18,178,7,0.038674033
2.18,178.1,7,0.038674033
2.18,178.2,7,0.038674033
2.18,178.3,7,0.038674033
2.18,178.4,7,0.038674033
2.18,178.5,6,0.033149171
2.18,178.6,6,0.033149171
2.18,178.7,6,0.033149171
2.18,178.8,6,0.033149171
2.18,178.9,6,0.033149171
2.18,179,6,0.033149171
2.18,179.1,6,0.033149171
2.18,179.2,6,0.033149171
2.18,179.3,6,0.033149171
2.18,179.4,6,0.033149171
2.18,179.5,6,0.033149171
2.18,179.6,6,0.033149171
2.18,179.7,6,0.033149171
2.18,179.8,6,0.033149171
2.18,179.9,6,0.033149171
2.18,180,6,0.033149171
2.2,0,0,0
2.2,0.1,0,0
2.2,0.2,0,0
2.2,0.3,0,0
2.2,0.4,0,0
2.2,0.5,0,0
2.2,0.6,0,0
2.2,0.7,0,0
2.2,0.8,0,0
2.2,0.9,0,0
2.2,1,0,0
2.2,1.1,0,0
2.2,1.2,0,0
2.2,1.3,0,0
2.2,1.4,0,0
2.2,1.5,0,0
2.2,1.6,0,0
2.2,1.7,0,0
2.2,1.8,0,0
2.2,1.9,0,0
2.2,2,0,0
2.2,2.1,0,0
2.2,2.2,0,0
2.2,2.3,0,0
2.2,2.4,0,0
2.2,2.5,0,0
2.2,2.6,0,0
2.2,2.7,0,0
2.2,2.8,0,0
2.2,2.9,0,0
2.2,3,0,0
2.2,3.1,0,0
2.2,3.2,0,0
2.2,3.3,0,0
2.2,3.4,0,0
2.2,3.5,0,0
2.2,3.6,0,0
2.2,3.7,0,0
2.2,3.8,0,0
2.2,3.9,0,0
2.2,4,0,0
2.2,4.1,0,0
2.2,4.2,0,0
2.2,4.3,0,0
2.2,4.4,0,0
2.2,4.5,0,0
2.2,4.6,0,0
2.2,4.7,0,0
2.2,4.8,0,0
2.2,4.9,0,0
2.2,5,0,0
2.2,5.1,0,0
2.2,5.2,0,0
2.2,5.3,0,0
2.2,5.4,0,0
2.2,5.5,0,0
2.2,5.6,0,0
2.2,5.7,0,0
2.2,5.8,0,0
2.2,5.9,0,0
2.2,6,0,0
2.2,6.1,0,0
2.2,6.2,0,0
2.2,6.3,0,0
2.2,6.4,0,0
2.2,6.5,0,0
2.2,6.6,0,0
2.2,6.7,0,0
2.2,6.8,0,0
2.2,6.9,0,0
2.2,7,0,0
2.2,7.1,0,0
2.2,7.2,0,0
2.2,7.3,0,0
2.2,7.4,0,0
2.2,7.5,0,0
2.2,7.6,0,0
2.2,7.7,0,0
2.2,7.8,0,0
2.2,7.9,0,0
2.2,8,0,0
2.2,8.1,0,0
2.2,8.2,0,0
2.2,8.3,0,0
2.2,8.4,0,0
2.2,8.5,0,0
2.2,8.6,0,0
2.2,8.7,0,0
2.2,8.8,0,0
2.2,8.9,0,0
2.2,9,0,0
2.2,9.1,0,0
2.2,9.2,0,0
2.2,9.3,0,0
2.2,9.4,0,0
2.2,9.5,0,0
2.2,9.6,0,0
2.2,9.7,0,0
2.2,9.8,0,0
2.2,9.9,0,0
2.2,10,0,0
2.2,10.1,0,0
2.2,10.2,0,0
2.2,10.3,0,0
2.2,10.4,0,0
2.2,10.5,0,0
2.2,10.6,0,0
2.2,10.7,0,0
2.2,10.8,0,0
2.2,10.9,0,0
2.2,11,0,0
2.2,11.1,0,0
2.2,11.2,0,0
2.2,11.3,0,0
2.2,11.4,0,0
2.2,11.5,0,0
2.2,11.6,0,0
2.2,11.7,0,0
2.2,11.8,0,0
2.2,11.9,0,0
2.2,12,0,0
2.2,12.1,0,0
2.2,12.2,0,0
2.2,12.3,0,0
2.2,12.4,0,0
2.2,12.5,0,0
2.2,12.6,0,0
2.2,12.7,0,0
2.2,12.8,0,0
2.2,12.9,0,0
2.2,13,0,0
2.2,13.1,0,0
2.2,13.2,0,0
2.2,13.3,0,0
2.2,13.4,74,0.408839779
2.2,13.5,74,0.408839779
2.2,13.6,0,0
2.2,13.7,74,0.408839779
2.2,13.8,75,0.414364641
2.2,13.9,75,0.414364641
2.2,14,75,0.414364641
2.2,14.1,76,0.419889503
2.2,14.2,76,0.419889503
2.2,14.3,78,0.430939227
2.2,14.4,78,0.430939227
2.2,14.5,79,0.436464088
2.2,14.6,79,0.436464088
2.2,14.7,81,0.447513812
2.2,14.8,81,0.447513812
2.2,14.9,82,0.453038674
2.2,15,82,0.453038674
2.2,15.1,82,0.453038674
2.2,15.2,83,0.458563536
2.2,15.3,82,0.453038674
2.2,15.4,85,0.46961326
2.2,15.5,85,0.46961326
2.2,15.6,85,0.46961326
2.2,15.7,86,0.475138122
2.2,15.8,87,0.480662983
2.2,15.9,86,0.475138122
2.2,16,86,0.475138122
2.2,16.1,87,0.480662983
2.2,16.2,87,0.480662983
2.2,16.3,87,0.480662983
2.2,16.4,89,0.491712707
2.2,16.5,88,0.486187845
2.2,16.6,85,0.46961326
2.2,16.7,88,0.486187845
2.2,16.8,89,0.491712707
2.2,16.9,89,0.491712707
2.2,17,89,0.491712707
2.2,17.1,89,0.491712707
2.2,17.2,90,0.497237569
2.2,17.3,90,0.497237569
2.2,17.4,90,0.497237569
2.2,17.5,91,0.502762431
2.2,17.6,91,0.502762431
2.2,17.7,90,0.497237569
2.2,17.8,91,0.502762431
2.2,17.9,92,0.508287293
2.2,18,92,0.508287293
2.2,18.1,92,0.508287293
2.2,18.2,93,0.513812155
2.2,18.3,92,0.508287293
2.2,18.4,92,0.508287293
2.2,18.5,93,0.513812155
2.2,18.6,93,0.513812155
2.2,18.7,94,0.519337017
2.2,18.8,95,0.524861878
2.2,18.9,94,0.519337017
2.2,19,94,0.519337017
2.2,19.1,94,0.519337017
2.2,19.2,95,0.524861878
2.2,19.3,95,0.524861878
2.2,19.4,95,0.524861878
2.2,19.5,96,0.53038674
2.2,19.6,96,0.53038674
2.2,19.7,96,0.53038674
2.2,19.8,96,0.53038674
2.2,19.9,97,0.535911602
2.2,20,97,0.535911602
2.2,20.1,96,0.53038674
2.2,20.2,97,0.535911602
2.2,20.3,97,0.535911602
2.2,20.4,98,0.541436464
2.2,20.5,99,0.546961326
2.2,20.6,99,0.546961326
2.2,20.7,98,0.541436464
2.2,20.8,99,0.546961326
2.2,20.9,99,0.546961326
2.2,21,99,0.546961326
2.2,21.1,100,0.552486188
2.2,21.2,100,0.552486188
2.2,21.3,100,0.552486188
2.2,21.4,101,0.55801105
2.2,21.5,101,0.55801105
2.2,21.6,101,0.55801105
2.2,21.7,101,0.55801105
2.2,21.8,102,0.563535912
2.2,21.9,101,0.55801105
2.2,22,101,0.55801105
2.2,22.1,103,0.569060773
2.2,22.2,103,0.569060773
2.2,22.3,103,0.569060773
2.2,22.4,104,0.574585635
2.2,22.5,103,0.569060773
2.2,22.6,103,0.569060773
2.2,22.7,104,0.574585635
2.2,22.8,105,0.580110497
2.2,22.9,105,0.580110497
2.2,23,106,0.585635359
2.2,23.1,105,0.580110497
2.2,23.2,106,0.585635359
2.2,23.3,106,0.585635359
2.2,23.4,106,0.585635359
2.2,23.5,108,0.596685083
2.2,23.6,108,0.596685083
2.2,23.7,107,0.591160221
2.2,23.8,108,0.596685083
2.2,23.9,108,0.596685083
2.2,24,108,0.596685083
2.2,24.1,109,0.602209945
2.2,24.2,110,0.607734807
2.2,24.3,111,0.613259669
2.2,24.4,110,0.607734807
2.2,24.5,109,0.602209945
2.2,24.6,110,0.607734807
2.2,24.7,112,0.61878453
2.2,24.8,111,0.613259669
2.2,24.9,112,0.61878453
2.2,25,111,0.613259669
2.2,25.1,111,0.613259669
2.2,25.2,112,0.61878453
2.2,25.3,113,0.624309392
2.2,25.4,114,0.629834254
2.2,25.5,114,0.629834254
2.2,25.6,113,0.624309392
2.2,25.7,114,0.629834254
2.2,25.8,115,0.635359116
2.2,25.9,116,0.640883978
2.2,26,116,0.640883978
2.2,26.1,117,0.64640884
2.2,26.2,117,0.64640884
2.2,26.3,117,0.64640884
2.2,26.4,118,0.651933702
2.2,26.5,118,0.651933702
2.2,26.6,120,0.662983425
2.2,26.7,120,0.662983425
2.2,26.8,120,0.662983425
2.2,26.9,120,0.662983425
2.2,27,122,0.674033149
2.2,27.1,122,0.674033149
2.2,27.2,123,0.679558011
2.2,27.3,124,0.685082873
2.2,27.4,124,0.685082873
2.2,27.5,124,0.685082873
2.2,27.6,126,0.696132597
2.2,27.7,127,0.701657459
2.2,27.8,129,0.712707182
2.2,27.9,129,0.712707182
2.2,28,129,0.712707182
2.2,28.1,130,0.718232044
2.2,28.2,131,0.723756906
2.2,28.3,133,0.73480663
2.2,28.4,134,0.740331492
2.2,28.5,135,0.745856354
2.2,28.6,136,0.751381215
2.2,28.7,140,0.773480663
2.2,28.8,141,0.779005525
2.2,28.9,144,0.79558011
2.2,29,148,0.817679558
2.2,29.1,148,0.817679558
2.2,29.2,148,0.817679558
2.2,29.3,147,0.812154696
2.2,29.4,147,0.812154696
2.2,29.5,147,0.812154696
2.2,29.6,147,0.812154696
2.2,29.7,147,0.812154696
2.2,29.8,147,0.812154696
2.2,29.9,146,0.806629834
2.2,30,146,0.806629834
2.2,30.1,146,0.806629834
2.2,30.2,146,0.806629834
2.2,30.3,146,0.806629834
2.2,30.4,146,0.806629834
2.2,30.5,145,0.801104972
2.2,30.6,145,0.801104972
2.2,30.7,145,0.801104972
2.2,30.8,145,0.801104972
2.2,30.9,145,0.801104972
2.2,31,145,0.801104972
2.2,31.1,144,0.79558011
2.2,31.2,144,0.79558011
2.2,31.3,144,0.79558011
2.2,31.4,144,0.79558011
2.2,31.5,144,0.79558011
2.2,31.6,144,0.79558011
2.2,31.7,143,0.790055249
2.2,31.8,143,0.790055249
2.2,31.9,143,0.790055249
2.2,32,143,0.790055249
2.2,32.1,143,0.790055249
2.2,32.2,143,0.790055249
2.2,32.3,142,0.784530387
2.2,32.4,142,0.784530387
2.2,32.5,142,0.784530387
2.2,32.6,142,0.784530387
2.2,32.7,141,0.779005525
2.2,32.8,141,0.779005525
2.2,32.9,140,0.773480663
2.2,33,140,0.773480663
2.2,33.1,140,0.773480663
2.2,33.2,140,0.773480663
2.2,33.3,140,0.773480663
2.2,33.4,140,0.773480663
2.2,33.5,139,0.767955801
2.2,33.6,139,0.767955801
2.2,33.7,139,0.767955801
2.2,33.8,139,0.767955801
2.2,33.9,139,0.767955801
2.2,34,139,0.767955801
2.2,34.1,139,0.767955801
2.2,34.2,138,0.762430939
2.2,34.3,138,0.762430939
2.2,34.4,138,0.762430939
2.2,34.5,138,0.762430939
2.2,34.6,138,0.762430939
2.2,34.7,138,0.762430939
2.2,34.8,137,0.756906077
2.2,34.9,137,0.756906077
2.2,35,137,0.756906077
2.2,35.1,137,0.756906077
2.2,35.2,137,0.756906077
2.2,35.3,137,0.756906077
2.2,35.4,136,0.751381215
2.2,35.5,136,0.751381215
2.2,35.6,136,0.751381215
2.2,35.7,136,0.751381215
2.2,35.8,135,0.745856354
2.2,35.9,135,0.745856354
2.2,36,134,0.740331492
2.2,36.1,134,0.740331492
2.2,36.2,134,0.740331492
2.2,36.3,134,0.740331492
2.2,36.4,134,0.740331492
2.2,36.5,134,0.740331492
2.2,36.6,133,0.73480663
2.2,36.7,133,0.73480663
2.2,36.8,133,0.73480663
2.2,36.9,133,0.73480663
2.2,37,133,0.73480663
2.2,37.1,133,0.73480663
2.2,37.2,132,0.729281768
2.2,37.3,132,0.729281768
2.2,37.4,132,0.729281768
2.2,37.5,132,0.729281768
2.2,37.6,132,0.729281768
2.2,37.7,132,0.729281768
2.2,37.8,131,0.723756906
2.2,37.9,131,0.723756906
2.2,38,131,0.723756906
2.2,38.1,131,0.723756906
2.2,38.2,131,0.723756906
2.2,38.3,131,0.723756906
2.2,38.4,131,0.723756906
2.2,38.5,130,0.718232044
2.2,38.6,129,0.712707182
2.2,38.7,129,0.712707182
2.2,38.8,129,0.712707182
2.2,38.9,129,0.712707182
2.2,39,129,0.712707182
2.2,39.1,128,0.70718232
2.2,39.2,128,0.70718232
2.2,39.3,128,0.70718232
2.2,39.4,128,0.70718232
2.2,39.5,128,0.70718232
2.2,39.6,128,0.70718232
2.2,39.7,127,0.701657459
2.2,39.8,127,0.701657459
2.2,39.9,127,0.701657459
2.2,40,127,0.701657459
2.2,40.1,127,0.701657459
2.2,40.2,127,0.701657459
2.2,40.3,126,0.696132597
2.2,40.4,126,0.696132597
2.2,40.5,126,0.696132597
2.2,40.6,126,0.696132597
2.2,40.7,126,0.696132597
2.2,40.8,126,0.696132597
2.2,40.9,125,0.690607735
2.2,41,124,0.685082873
2.2,41.1,124,0.685082873
2.2,41.2,124,0.685082873
2.2,41.3,124,0.685082873
2.2,41.4,124,0.685082873
2.2,41.5,123,0.679558011
2.2,41.6,123,0.679558011
2.2,41.7,123,0.679558011
2.2,41.8,123,0.679558011
2.2,41.9,123,0.679558011
2.2,42,123,0.679558011
2.2,42.1,123,0.679558011
2.2,42.2,122,0.674033149
2.2,42.3,122,0.674033149
2.2,42.4,122,0.674033149
2.2,42.5,122,0.674033149
2.2,42.6,122,0.674033149
2.2,42.7,122,0.674033149
2.2,42.8,121,0.668508287
2.2,42.9,121,0.668508287
2.2,43,121,0.668508287
2.2,43.1,121,0.668508287
2.2,43.2,121,0.668508287
2.2,43.3,120,0.662983425
2.2,43.4,119,0.657458564
2.2,43.5,119,0.657458564
2.2,43.6,119,0.657458564
2.2,43.7,119,0.657458564
2.2,43.8,119,0.657458564
2.2,43.9,119,0.657458564
2.2,44,118,0.651933702
2.2,44.1,118,0.651933702
2.2,44.2,118,0.651933702
2.2,44.3,118,0.651933702
2.2,44.4,118,0.651933702
2.2,44.5,118,0.651933702
2.2,44.6,118,0.651933702
2.2,44.7,117,0.64640884
2.2,44.8,117,0.64640884
2.2,44.9,117,0.64640884
2.2,45,117,0.64640884
2.2,45.1,117,0.64640884
2.2,45.2,117,0.64640884
2.2,45.3,115,0.635359116
2.2,45.4,115,0.635359116
2.2,45.5,115,0.635359116
2.2,45.6,115,0.635359116
2.2,45.7,115,0.635359116
2.2,45.8,115,0.635359116
2.2,45.9,114,0.629834254
2.2,46,114,0.629834254
2.2,46.1,114,0.629834254
2.2,46.2,114,0.629834254
2.2,46.3,114,0.629834254
2.2,46.4,114,0.629834254
2.2,46.5,114,0.629834254
2.2,46.6,113,0.624309392
2.2,46.7,113,0.624309392
2.2,46.8,113,0.624309392
2.2,46.9,113,0.624309392
2.2,47,113,0.624309392
2.2,47.1,113,0.624309392
2.2,47.2,112,0.61878453
2.2,47.3,112,0.61878453
2.2,47.4,112,0.61878453
2.2,47.5,112,0.61878453
2.2,47.6,112,0.61878453
2.2,47.7,112,0.61878453
2.2,47.8,111,0.613259669
2.2,47.9,111,0.613259669
2.2,48,111,0.613259669
2.2,48.1,111,0.613259669
2.2,48.2,111,0.613259669
2.2,48.3,111,0.613259669
2.2,48.4,110,0.607734807
2.2,48.5,110,0.607734807
2.2,48.6,110,0.607734807
2.2,48.7,110,0.607734807
2.2,48.8,110,0.607734807
2.2,48.9,110,0.607734807
2.2,49,109,0.602209945
2.2,49.1,109,0.602209945
2.2,49.2,109,0.602209945
2.2,49.3,109,0.602209945
2.2,49.4,109,0.602209945
2.2,49.5,109,0.602209945
2.2,49.6,109,0.602209945
2.2,49.7,108,0.596685083
2.2,49.8,108,0.596685083
2.2,49.9,108,0.596685083
2.2,50,108,0.596685083
2.2,50.1,108,0.596685083
2.2,50.2,108,0.596685083
2.2,50.3,107,0.591160221
2.2,50.4,107,0.591160221
2.2,50.5,107,0.591160221
2.2,50.6,107,0.591160221
2.2,50.7,107,0.591160221
2.2,50.8,108,0.596685083
2.2,50.9,107,0.591160221
2.2,51,107,0.591160221
2.2,51.1,106,0.585635359
2.2,51.2,106,0.585635359
2.2,51.3,106,0.585635359
2.2,51.4,106,0.585635359
2.2,51.5,105,0.580110497
2.2,51.6,105,0.580110497
2.2,51.7,105,0.580110497
2.2,51.8,105,0.580110497
2.2,51.9,105,0.580110497
2.2,52,105,0.580110497
2.2,52.1,105,0.580110497
2.2,52.2,104,0.574585635
2.2,52.3,103,0.569060773
2.2,52.4,104,0.574585635
2.2,52.5,103,0.569060773
2.2,52.6,103,0.569060773
2.2,52.7,103,0.569060773
2.2,52.8,103,0.569060773
2.2,52.9,102,0.563535912
2.2,53,102,0.563535912
2.2,53.1,102,0.563535912
2.2,53.2,102,0.563535912
2.2,53.3,102,0.563535912
2.2,53.4,102,0.563535912
2.2,53.5,101,0.55801105
2.2,53.6,101,0.55801105
2.2,53.7,101,0.55801105
2.2,53.8,101,0.55801105
2.2,53.9,101,0.55801105
2.2,54,101,0.55801105
2.2,54.1,100,0.552486188
2.2,54.2,100,0.552486188
2.2,54.3,100,0.552486188
2.2,54.4,100,0.552486188
2.2,54.5,100,0.552486188
2.2,54.6,100,0.552486188
2.2,54.7,100,0.552486188
2.2,54.8,99,0.546961326
2.2,54.9,99,0.546961326
2.2,55,99,0.546961326
2.2,55.1,99,0.546961326
2.2,55.2,99,0.546961326
2.2,55.3,99,0.546961326
2.2,55.4,98,0.541436464
2.2,55.5,98,0.541436464
2.2,55.6,98,0.541436464
2.2,55.7,98,0.541436464
2.2,55.8,98,0.541436464
2.2,55.9,98,0.541436464
2.2,56,98,0.541436464
2.2,56.1,97,0.535911602
2.2,56.2,97,0.535911602
2.2,56.3,97,0.535911602
2.2,56.4,97,0.535911602
2.2,56.5,97,0.535911602
2.2,56.6,96,0.53038674
2.2,56.7,95,0.524861878
2.2,56.8,95,0.524861878
2.2,56.9,95,0.524861878
2.2,57,95,0.524861878
2.2,57.1,95,0.524861878
2.2,57.2,95,0.524861878
2.2,57.3,95,0.524861878
2.2,57.4,94,0.519337017
2.2,57.5,94,0.519337017
2.2,57.6,94,0.519337017
2.2,57.7,94,0.519337017
2.2,57.8,94,0.519337017
2.2,57.9,94,0.519337017
2.2,58,93,0.513812155
2.2,58.1,93,0.513812155
2.2,58.2,93,0.513812155
2.2,58.3,93,0.513812155
2.2,58.4,93,0.513812155
2.2,58.5,93,0.513812155
2.2,58.6,92,0.508287293
2.2,58.7,92,0.508287293
2.2,58.8,92,0.508287293
2.2,58.9,92,0.508287293
2.2,59,92,0.508287293
2.2,59.1,92,0.508287293
2.2,59.2,92,0.508287293
2.2,59.3,91,0.502762431
2.2,59.4,91,0.502762431
2.2,59.5,91,0.502762431
2.2,59.6,91,0.502762431
2.2,59.7,91,0.502762431
2.2,59.8,91,0.502762431
2.2,59.9,90,0.497237569
2.2,60,90,0.497237569
2.2,60.1,90,0.497237569
2.2,60.2,90,0.497237569
2.2,60.3,90,0.497237569
2.2,60.4,90,0.497237569
2.2,60.5,89,0.491712707
2.2,60.6,89,0.491712707
2.2,60.7,89,0.491712707
2.2,60.8,89,0.491712707
2.2,60.9,89,0.491712707
2.2,61,89,0.491712707
2.2,61.1,89,0.491712707
2.2,61.2,88,0.486187845
2.2,61.3,88,0.486187845
2.2,61.4,88,0.486187845
2.2,61.5,88,0.486187845
2.2,61.6,88,0.486187845
2.2,61.7,88,0.486187845
2.2,61.8,87,0.480662983
2.2,61.9,87,0.480662983
2.2,62,87,0.480662983
2.2,62.1,87,0.480662983
2.2,62.2,87,0.480662983
2.2,62.3,87,0.480662983
2.2,62.4,87,0.480662983
2.2,62.5,87,0.480662983
2.2,62.6,86,0.475138122
2.2,62.7,86,0.475138122
2.2,62.8,86,0.475138122
2.2,62.9,86,0.475138122
2.2,63,86,0.475138122
2.2,63.1,86,0.475138122
2.2,63.2,86,0.475138122
2.2,63.3,85,0.46961326
2.2,63.4,85,0.46961326
2.2,63.5,85,0.46961326
2.2,63.6,85,0.46961326
2.2,63.7,85,0.46961326
2.2,63.8,85,0.46961326
2.2,63.9,84,0.464088398
2.2,64,84,0.464088398
2.2,64.1,84,0.464088398
2.2,64.2,84,0.464088398
2.2,64.3,84,0.464088398
2.2,64.4,84,0.464088398
2.2,64.5,84,0.464088398
2.2,64.6,83,0.458563536
2.2,64.7,83,0.458563536
2.2,64.8,83,0.458563536
2.2,64.9,83,0.458563536
2.2,65,83,0.458563536
2.2,65.1,83,0.458563536
2.2,65.2,83,0.458563536
2.2,65.3,82,0.453038674
2.2,65.4,82,0.453038674
2.2,65.5,82,0.453038674
2.2,65.6,82,0.453038674
2.2,65.7,82,0.453038674
2.2,65.8,82,0.453038674
2.2,65.9,81,0.447513812
2.2,66,81,0.447513812
2.2,66.1,81,0.447513812
2.2,66.2,81,0.447513812
2.2,66.3,81,0.447513812
2.2,66.4,81,0.447513812
2.2,66.5,81,0.447513812
