a,b,c,d
2.02,164.2,0,0
2.02,164.3,0,0
2.02,164.4,0,0
2.02,164.5,0,0
2.02,164.6,0,0
2.02,164.7,0,0
2.02,164.8,0,0
2.02,164.9,0,0
2.02,165,0,0
2.02,165.1,0,0
2.02,165.2,0,0
2.02,165.3,0,0
2.02,165.4,0,0
2.02,165.5,0,0
2.02,165.6,0,0
2.02,165.7,0,0
2.02,165.8,0,0
2.02,165.9,0,0
2.02,166,0,0
2.02,166.1,0,0
2.02,166.2,0,0
2.02,166.3,0,0
2.02,166.4,0,0
2.02,166.5,0,0
2.02,166.6,0,0
2.02,166.7,0,0
2.02,166.8,0,0
2.02,166.9,0,0
2.02,167,0,0
2.02,167.1,0,0
2.02,167.2,0,0
2.02,167.3,0,0
2.02,167.4,0,0
2.02,167.5,0,0
2.02,167.6,0,0
2.02,167.7,0,0
2.02,167.8,0,0
2.02,167.9,0,0
2.02,168,0,0
2.02,168.1,0,0
2.02,168.2,0,0
2.02,168.3,0,0
2.02,168.4,0,0
2.02,168.5,0,0
2.02,168.6,0,0
2.02,168.7,0,0
2.02,168.8,0,0
2.02,168.9,0,0
2.02,169,0,0
2.02,169.1,0,0
2.02,169.2,0,0
2.02,169.3,0,0
2.02,169.4,0,0
2.02,169.5,0,0
2.02,169.6,0,0
2.02,169.7,0,0
2.02,169.8,0,0
2.02,169.9,0,0
2.02,170,0,0
2.02,170.1,0,0
2.02,170.2,0,0
2.02,170.3,0,0
2.02,170.4,0,0
2.02,170.5,0,0
2.02,170.6,0,0
2.02,170.7,0,0
2.02,170.8,0,0
2.02,170.9,0,0
2.02,171,0,0
2.02,171.1,0,0
2.02,171.2,0,0
2.02,171.3,0,0
2.02,171.4,0,0
2.02,171.5,0,0
2.02,171.6,0,0
2.02,171.7,0,0
2.02,171.8,0,0
2.02,171.9,0,0
2.02,172,0,0
2.02,172.1,0,0
2.02,172.2,0,0
2.02,172.3,0,0
2.02,172.4,0,0
2.02,172.5,0,0
2.02,172.6,0,0
2.02,172.7,0,0
2.02,172.8,0,0
2.02,172.9,0,0
2.02,173,0,0
2.02,173.1,0,0
2.02,173.2,0,0
2.02,173.3,0,0
2.02,173.4,0,0
2.02,173.5,0,0
2.02,173.6,0,0
2.02,173.7,0,0
2.02,173.8,0,0
2.02,173.9,0,0
2.02,174,0,0
2.02,174.1,0,0
2.02,174.2,0,0
2.02,174.3,0,0
2.02,174.4,0,0
2.02,174.5,0,0
2.02,174.6,0,0
2.02,174.7,0,0
2.02,174.8,0,0
2.02,174.9,0,0
2.02,175,0,0
2.02,175.1,0,0
2.02,175.2,0,0
2.02,175.3,0,0
2.02,175.4,0,0
2.02,175.5,0,0
2.02,175.6,0,0
2.02,175.7,0,0
2.02,175.8,0,0
2.02,175.9,0,0
2.02,176,0,0
2.02,176.1,0,0
2.02,176.2,0,0
2.02,176.3,0,0
2.02,176.4,0,0
2.02,176.5,0,0
2.02,176.6,0,0
2.02,176.7,0,0
2.02,176.8,0,0
2.02,176.9,0,0
2.02,177,0,0
2.02,177.1,0,0
2.02,177.2,0,0
2.02,177.3,0,0
2.02,177.4,0,0
2.02,177.5,0,0
2.02,177.6,0,0
2.02,177.7,0,0
2.02,177.8,0,0
2.02,177.9,0,0
2.02,178,0,0
2.02,178.1,0,0
2.02,178.2,0,0
2.02,178.3,0,0
2.02,178.4,0,0
2.02,178.5,0,0
2.02,178.6,0,0
2.02,178.7,0,0
2.02,178.8,0,0
2.02,178.9,0,0
2.02,179,0,0
2.02,179.1,0,0
2.02,179.2,0,0
2.02,179.3,0,0
2.02,179.4,0,0
2.02,179.5,0,0
2.02,179.6,0,0
2.02,179.7,0,0
2.02,179.8,0,0
2.02,179.9,0,0
2.02,180,0,0
2.04,0,0,0
2.04,0.1,0,0
2.04,0.2,0,0
2.04,0.3,0,0
2.04,0.4,0,0
2.04,0.5,0,0
2.04,0.6,0,0
2.04,0.7,0,0
2.04,0.8,0,0
2.04,0.9,0,0
2.04,1,0,0
2.04,1.1,0,0
2.04,1.2,0,0
2.04,1.3,0,0
2.04,1.4,0,0
2.04,1.5,0,0
2.04,1.6,0,0
2.04,1.7,0,0
2.04,1.8,0,0
2.04,1.9,0,0
2.04,2,0,0
2.04,2.1,0,0
2.04,2.2,0,0
2.04,2.3,0,0
2.04,2.4,0,0
2.04,2.5,0,0
2.04,2.6,0,0
2.04,2.7,0,0
2.04,2.8,0,0
2.04,2.9,0,0
2.04,3,0,0
2.04,3.1,0,0
2.04,3.2,0,0
2.04,3.3,0,0
2.04,3.4,0,0
2.04,3.5,0,0
2.04,3.6,0,0
2.04,3.7,0,0
2.04,3.8,0,0
2.04,3.9,0,0
2.04,4,0,0
2.04,4.1,0,0
2.04,4.2,0,0
2.04,4.3,0,0
2.04,4.4,0,0
2.04,4.5,0,0
2.04,4.6,0,0
2.04,4.7,0,0
2.04,4.8,0,0
2.04,4.9,0,0
2.04,5,0,0
2.04,5.1,0,0
2.04,5.2,0,0
2.04,5.3,0,0
2.04,5.4,0,0
2.04,5.5,0,0
2.04,5.6,0,0
2.04,5.7,0,0
2.04,5.8,0,0
2.04,5.9,0,0
2.04,6,0,0
2.04,6.1,0,0
2.04,6.2,0,0
2.04,6.3,0,0
2.04,6.4,0,0
2.04,6.5,0,0
2.04,6.6,0,0
2.04,6.7,0,0
2.04,6.8,0,0
2.04,6.9,0,0
2.04,7,0,0
2.04,7.1,0,0
2.04,7.2,0,0
2.04,7.3,0,0
2.04,7.4,0,0
2.04,7.5,0,0
2.04,7.6,0,0
2.04,7.7,0,0
2.04,7.8,0,0
2.04,7.9,0,0
2.04,8,0,0
2.04,8.1,0,0
2.04,8.2,0,0
2.04,8.3,0,0
2.04,8.4,0,0
2.04,8.5,0,0
2.04,8.6,0,0
2.04,8.7,0,0
2.04,8.8,0,0
2.04,8.9,0,0
2.04,9,0,0
2.04,9.1,0,0
2.04,9.2,0,0
2.04,9.3,0,0
2.04,9.4,0,0
2.04,9.5,0,0
2.04,9.6,0,0
2.04,9.7,0,0
2.04,9.8,0,0
2.04,9.9,0,0
2.04,10,0,0
2.04,10.1,0,0
2.04,10.2,0,0
2.04,10.3,0,0
2.04,10.4,0,0
2.04,10.5,0,0
2.04,10.6,0,0
2.04,10.7,0,0
2.04,10.8,0,0
2.04,10.9,0,0
2.04,11,0,0
2.04,11.1,0,0
2.04,11.2,0,0
2.04,11.3,0,0
2.04,11.4,0,0
2.04,11.5,0,0
2.04,11.6,0,0
2.04,11.7,0,0
2.04,11.8,0,0
2.04,11.9,0,0
2.04,12,0,0
2.04,12.1,0,0
2.04,12.2,0,0
2.04,12.3,0,0
2.04,12.4,0,0
2.04,12.5,0,0
2.04,12.6,0,0
2.04,12.7,0,0
2.04,12.8,0,0
2.04,12.9,0,0
2.04,13,0,0
2.04,13.1,0,0
2.04,13.2,0,0
2.04,13.3,0,0
2.04,13.4,0,0
2.04,13.5,0,0
2.04,13.6,0,0
2.04,13.7,0,0
2.04,13.8,0,0
2.04,13.9,0,0
2.04,14,0,0
2.04,14.1,0,0
2.04,14.2,0,0
2.04,14.3,0,0
2.04,14.4,0,0
2.04,14.5,0,0
2.04,14.6,0,0
2.04,14.7,0,0
2.04,14.8,0,0
2.04,14.9,0,0
2.04,15,0,0
2.04,15.1,0,0
2.04,15.2,0,0
2.04,15.3,0,0
2.04,15.4,0,0
2.04,15.5,0,0
2.04,15.6,0,0
2.04,15.7,0,0
2.04,15.8,0,0
2.04,15.9,0,0
2.04,16,0,0
2.04,16.1,0,0
2.04,16.2,0,0
2.04,16.3,0,0
2.04,16.4,0,0
2.04,16.5,0,0
2.04,16.6,0,0
2.04,16.7,0,0
2.04,16.8,0,0
2.04,16.9,0,0
2.04,17,0,0
2.04,17.1,0,0
2.04,17.2,0,0
2.04,17.3,0,0
2.04,17.4,0,0
2.04,17.5,0,0
2.04,17.6,0,0
2.04,17.7,0,0
2.04,17.8,0,0
2.04,17.9,0,0
2.04,18,0,0
2.04,18.1,0,0
2.04,18.2,0,0
2.04,18.3,0,0
2.04,18.4,0,0
2.04,18.5,0,0
2.04,18.6,0,0
2.04,18.7,0,0
2.04,18.8,0,0
2.04,18.9,0,0
2.04,19,0,0
2.04,19.1,0,0
2.04,19.2,0,0
2.04,19.3,0,0
2.04,19.4,0,0
2.04,19.5,0,0
2.04,19.6,0,0
2.04,19.7,0,0
2.04,19.8,0,0
2.04,19.9,0,0
2.04,20,0,0
2.04,20.1,0,0
2.04,20.2,0,0
2.04,20.3,0,0
2.04,20.4,0,0
2.04,20.5,0,0
2.04,20.6,0,0
2.04,20.7,0,0
2.04,20.8,0,0
2.04,20.9,0,0
2.04,21,0,0
2.04,21.1,0,0
2.04,21.2,0,0
2.04,21.3,0,0
2.04,21.4,0,0
2.04,21.5,0,0
2.04,21.6,0,0
2.04,21.7,0,0
2.04,21.8,0,0
2.04,21.9,0,0
2.04,22,0,0
2.04,22.1,0,0
2.04,22.2,0,0
2.04,22.3,0,0
2.04,22.4,0,0
2.04,22.5,0,0
2.04,22.6,0,0
2.04,22.7,0,0
2.04,22.8,0,0
2.04,22.9,0,0
2.04,23,0,0
2.04,23.1,0,0
2.04,23.2,0,0
2.04,23.3,0,0
2.04,23.4,0,0
2.04,23.5,0,0
2.04,23.6,0,0
2.04,23.7,0,0
2.04,23.8,0,0
2.04,23.9,0,0
2.04,24,0,0
2.04,24.1,0,0
2.04,24.2,0,0
2.04,24.3,0,0
2.04,24.4,0,0
2.04,24.5,0,0
2.04,24.6,0,0
2.04,24.7,0,0
2.04,24.8,0,0
2.04,24.9,0,0
2.04,25,0,0
2.04,25.1,0,0
2.04,25.2,0,0
2.04,25.3,0,0
2.04,25.4,0,0
2.04,25.5,0,0
2.04,25.6,0,0
2.04,25.7,0,0
2.04,25.8,0,0
2.04,25.9,0,0
2.04,26,0,0
2.04,26.1,0,0
2.04,26.2,0,0
2.04,26.3,0,0
2.04,26.4,0,0
2.04,26.5,0,0
2.04,26.6,0,0
2.04,26.7,0,0
2.04,26.8,0,0
2.04,26.9,0,0
2.04,27,0,0
2.04,27.1,0,0
2.04,27.2,0,0
2.04,27.3,0,0
2.04,27.4,0,0
2.04,27.5,0,0
2.04,27.6,0,0
2.04,27.7,0,0
2.04,27.8,0,0
2.04,27.9,0,0
2.04,28,0,0
2.04,28.1,0,0
2.04,28.2,0,0
2.04,28.3,0,0
2.04,28.4,0,0
2.04,28.5,0,0
2.04,28.6,0,0
2.04,28.7,0,0
2.04,28.8,0,0
2.04,28.9,0,0
2.04,29,0,0
2.04,29.1,0,0
2.04,29.2,0,0
2.04,29.3,0,0
2.04,29.4,0,0
2.04,29.5,0,0
2.04,29.6,0,0
2.04,29.7,0,0
2.04,29.8,0,0
2.04,29.9,0,0
2.04,30,0,0
2.04,30.1,0,0
2.04,30.2,0,0
2.04,30.3,0,0
2.04,30.4,0,0
2.04,30.5,0,0
2.04,30.6,0,0
2.04,30.7,0,0
2.04,30.8,0,0
2.04,30.9,0,0
2.04,31,0,0
2.04,31.1,0,0
2.04,31.2,0,0
2.04,31.3,0,0
2.04,31.4,0,0
2.04,31.5,0,0
2.04,31.6,0,0
2.04,31.7,0,0
2.04,31.8,0,0
2.04,31.9,0,0
2.04,32,0,0
2.04,32.1,0,0
2.04,32.2,0,0
2.04,32.3,0,0
2.04,32.4,0,0
2.04,32.5,0,0
2.04,32.6,0,0
2.04,32.7,0,0
2.04,32.8,0,0
2.04,32.9,0,0
2.04,33,0,0
2.04,33.1,0,0
2.04,33.2,0,0
2.04,33.3,0,0
2.04,33.4,0,0
2.04,33.5,0,0
2.04,33.6,0,0
2.04,33.7,0,0
2.04,33.8,0,0
2.04,33.9,0,0
2.04,34,0,0
2.04,34.1,0,0
2.04,34.2,0,0
2.04,34.3,0,0
2.04,34.4,0,0
2.04,34.5,0,0
2.04,34.6,0,0
2.04,34.7,0,0
2.04,34.8,0,0
2.04,34.9,0,0
2.04,35,0,0
2.04,35.1,0,0
2.04,35.2,0,0
2.04,35.3,0,0
2.04,35.4,0,0
2.04,35.5,0,0
2.04,35.6,0,0
2.04,35.7,0,0
2.04,35.8,0,0
2.04,35.9,0,0
2.04,36,0,0
2.04,36.1,0,0
2.04,36.2,0,0
2.04,36.3,0,0
2.04,36.4,0,0
2.04,36.5,0,0
2.04,36.6,0,0
2.04,36.7,0,0
2.04,36.8,0,0
2.04,36.9,0,0
2.04,37,0,0
2.04,37.1,0,0
2.04,37.2,0,0
2.04,37.3,0,0
2.04,37.4,0,0
2.04,37.5,0,0
2.04,37.6,0,0
2.04,37.7,0,0
2.04,37.8,0,0
2.04,37.9,0,0
2.04,38,0,0
2.04,38.1,0,0
2.04,38.2,0,0
2.04,38.3,0,0
2.04,38.4,0,0
2.04,38.5,0,0
2.04,38.6,0,0
2.04,38.7,0,0
2.04,38.8,0,0
2.04,38.9,0,0
2.04,39,0,0
2.04,39.1,0,0
2.04,39.2,0,0
2.04,39.3,0,0
2.04,39.4,0,0
2.04,39.5,0,0
2.04,39.6,0,0
2.04,39.7,0,0
2.04,39.8,0,0
2.04,39.9,0,0
2.04,40,0,0
2.04,40.1,0,0
2.04,40.2,0,0
2.04,40.3,0,0
2.04,40.4,0,0
2.04,40.5,0,0
2.04,40.6,0,0
2.04,40.7,0,0
2.04,40.8,0,0
2.04,40.9,0,0
2.04,41,0,0
2.04,41.1,0,0
2.04,41.2,0,0
2.04,41.3,0,0
2.04,41.4,0,0
2.04,41.5,0,0
2.04,41.6,0,0
2.04,41.7,0,0
2.04,41.8,0,0
2.04,41.9,0,0
2.04,42,0,0
2.04,42.1,0,0
2.04,42.2,0,0
2.04,42.3,0,0
2.04,42.4,0,0
2.04,42.5,0,0
2.04,42.6,0,0
2.04,42.7,0,0
2.04,42.8,0,0
2.04,42.9,0,0
2.04,43,0,0
2.04,43.1,0,0
2.04,43.2,0,0
2.04,43.3,0,0
2.04,43.4,0,0
2.04,43.5,0,0
2.04,43.6,0,0
2.04,43.7,0,0
2.04,43.8,0,0
2.04,43.9,0,0
2.04,44,0,0
2.04,44.1,0,0
2.04,44.2,0,0
2.04,44.3,0,0
2.04,44.4,0,0
2.04,44.5,0,0
2.04,44.6,0,0
2.04,44.7,0,0
2.04,44.8,0,0
2.04,44.9,0,0
2.04,45,0,0
2.04,45.1,0,0
2.04,45.2,0,0
2.04,45.3,0,0
2.04,45.4,0,0
2.04,45.5,0,0
2.04,45.6,0,0
2.04,45.7,0,0
2.04,45.8,0,0
2.04,45.9,0,0
2.04,46,0,0
2.04,46.1,0,0
2.04,46.2,0,0
2.04,46.3,0,0
2.04,46.4,0,0
2.04,46.5,0,0
2.04,46.6,0,0
2.04,46.7,0,0
2.04,46.8,0,0
2.04,46.9,0,0
2.04,47,0,0
2.04,47.1,0,0
2.04,47.2,0,0
2.04,47.3,0,0
2.04,47.4,0,0
2.04,47.5,0,0
2.04,47.6,0,0
2.04,47.7,0,0
2.04,47.8,0,0
2.04,47.9,0,0
2.04,48,0,0
2.04,48.1,0,0
2.04,48.2,0,0
2.04,48.3,0,0
2.04,48.4,0,0
2.04,48.5,0,0
2.04,48.6,0,0
2.04,48.7,0,0
2.04,48.8,0,0
2.04,48.9,0,0
2.04,49,0,0
2.04,49.1,0,0
2.04,49.2,0,0
2.04,49.3,0,0
2.04,49.4,0,0
2.04,49.5,0,0
2.04,49.6,0,0
2.04,49.7,0,0
2.04,49.8,0,0
2.04,49.9,0,0
2.04,50,0,0
2.04,50.1,0,0
2.04,50.2,0,0
2.04,50.3,0,0
2.04,50.4,0,0
2.04,50.5,0,0
2.04,50.6,0,0
2.04,50.7,0,0
2.04,50.8,0,0
2.04,50.9,0,0
2.04,51,0,0
2.04,51.1,0,0
2.04,51.2,0,0
2.04,51.3,0,0
2.04,51.4,0,0
2.04,51.5,0,0
2.04,51.6,0,0
2.04,51.7,0,0
2.04,51.8,0,0
2.04,51.9,0,0
2.04,52,0,0
2.04,52.1,0,0
2.04,52.2,0,0
2.04,52.3,0,0
2.04,52.4,0,0
2.04,52.5,0,0
2.04,52.6,0,0
2.04,52.7,0,0
2.04,52.8,0,0
2.04,52.9,0,0
2.04,53,0,0
2.04,53.1,0,0
2.04,53.2,0,0
2.04,53.3,0,0
2.04,53.4,0,0
2.04,53.5,0,0
2.04,53.6,0,0
2.04,53.7,0,0
2.04,53.8,0,0
2.04,53.9,0,0
2.04,54,0,0
2.04,54.1,0,0
2.04,54.2,0,0
2.04,54.3,0,0
2.04,54.4,0,0
2.04,54.5,0,0
2.04,54.6,0,0
2.04,54.7,0,0
2.04,54.8,0,0
2.04,54.9,0,0
2.04,55,0,0
2.04,55.1,0,0
2.04,55.2,0,0
2.04,55.3,0,0
2.04,55.4,0,0
2.04,55.5,0,0
2.04,55.6,0,0
2.04,55.7,0,0
2.04,55.8,0,0
2.04,55.9,0,0
2.04,56,0,0
2.04,56.1,0,0
2.04,56.2,0,0
2.04,56.3,0,0
2.04,56.4,0,0
2.04,56.5,0,0
2.04,56.6,0,0
2.04,56.7,0,0
2.04,56.8,0,0
2.04,56.9,0,0
2.04,57,0,0
2.04,57.1,0,0
2.04,57.2,0,0
2.04,57.3,0,0
2.04,57.4,0,0
2.04,57.5,0,0
2.04,57.6,0,0
2.04,57.7,0,0
2.04,57.8,0,0
2.04,57.9,0,0
2.04,58,0,0
2.04,58.1,0,0
2.04,58.2,0,0
2.04,58.3,0,0
2.04,58.4,0,0
2.04,58.5,0,0
2.04,58.6,0,0
2.04,58.7,0,0
2.04,58.8,0,0
2.04,58.9,0,0
2.04,59,0,0
2.04,59.1,0,0
2.04,59.2,0,0
2.04,59.3,0,0
2.04,59.4,0,0
2.04,59.5,0,0
2.04,59.6,0,0
2.04,59.7,0,0
2.04,59.8,0,0
2.04,59.9,0,0
2.04,60,0,0
2.04,60.1,1,0.005524862
2.04,60.2,1,0.005524862
2.04,60.3,1,0.005524862
2.04,60.4,0,0
2.04,60.5,0,0
2.04,60.6,1,0.005524862
2.04,60.7,1,0.005524862
2.04,60.8,1,0.005524862
2.04,60.9,0,0
2.04,61,5,0.027624309
2.04,61.1,6,0.033149171
2.04,61.2,6,0.033149171
2.04,61.3,2,0.011049724
2.04,61.4,3,0.016574586
2.04,61.5,6,0.033149171
2.04,61.6,2,0.011049724
2.04,61.7,7,0.038674033
2.04,61.8,6,0.033149171
2.04,61.9,2,0.011049724
2.04,62,9,0.049723757
2.04,62.1,8,0.044198895
2.04,62.2,8,0.044198895
2.04,62.3,5,0.027624309
2.04,62.4,8,0.044198895
2.04,62.5,7,0.038674033
2.04,62.6,9,0.049723757
2.04,62.7,9,0.049723757
2.04,62.8,9,0.049723757
2.04,62.9,8,0.044198895
2.04,63,9,0.049723757
2.04,63.1,10,0.055248619
2.04,63.2,11,0.060773481
2.04,63.3,7,0.038674033
2.04,63.4,8,0.044198895
2.04,63.5,9,0.049723757
2.04,63.6,9,0.049723757
2.04,63.7,8,0.044198895
2.04,63.8,7,0.038674033
2.04,63.9,8,0.044198895
2.04,64,9,0.049723757
2.04,64.1,9,0.049723757
2.04,64.2,10,0.055248619
2.04,64.3,7,0.038674033
2.04,64.4,8,0.044198895
2.04,64.5,9,0.049723757
2.04,64.6,6,0.033149171
2.04,64.7,5,0.027624309
2.04,64.8,8,0.044198895
2.04,64.9,8,0.044198895
2.04,65,5,0.027624309
2.04,65.1,6,0.033149171
2.04,65.2,6,0.033149171
2.04,65.3,4,0.022099448
2.04,65.4,6,0.033149171
2.04,65.5,5,0.027624309
2.04,65.6,5,0.027624309
2.04,65.7,2,0.011049724
2.04,65.8,0,0
2.04,65.9,0,0
2.04,66,0,0
2.04,66.1,0,0
2.04,66.2,0,0
2.04,66.3,0,0
2.04,66.4,0,0
2.04,66.5,0,0
2.04,66.6,0,0
2.04,66.7,0,0
2.04,66.8,0,0
2.04,66.9,0,0
2.04,67,0,0
2.04,67.1,0,0
2.04,67.2,0,0
2.04,67.3,0,0
2.04,67.4,0,0
2.04,67.5,0,0
2.04,67.6,0,0
2.04,67.7,0,0
2.04,67.8,0,0
2.04,67.9,0,0
2.04,68,0,0
2.04,68.1,0,0
2.04,68.2,0,0
2.04,68.3,0,0
2.04,68.4,0,0
2.04,68.5,0,0
2.04,68.6,0,0
2.04,68.7,0,0
2.04,68.8,0,0
2.04,68.9,0,0
2.04,69,0,0
2.04,69.1,0,0
2.04,69.2,0,0
2.04,69.3,0,0
2.04,69.4,0,0
2.04,69.5,0,0
2.04,69.6,0,0
2.04,69.7,0,0
2.04,69.8,0,0
2.04,69.9,0,0
2.04,70,0,0
2.04,70.1,0,0
2.04,70.2,0,0
2.04,70.3,0,0
2.04,70.4,0,0
2.04,70.5,0,0
2.04,70.6,0,0
2.04,70.7,0,0
2.04,70.8,0,0
2.04,70.9,0,0
2.04,71,0,0
2.04,71.1,0,0
2.04,71.2,0,0
2.04,71.3,0,0
2.04,71.4,0,0
2.04,71.5,0,0
2.04,71.6,0,0
2.04,71.7,0,0
2.04,71.8,0,0
2.04,71.9,0,0
2.04,72,0,0
2.04,72.1,0,0
2.04,72.2,0,0
2.04,72.3,0,0
2.04,72.4,0,0
2.04,72.5,0,0
2.04,72.6,0,0
2.04,72.7,0,0
2.04,72.8,0,0
2.04,72.9,0,0
2.04,73,0,0
2.04,73.1,0,0
2.04,73.2,0,0
2.04,73.3,0,0
2.04,73.4,0,0
2.04,73.5,0,0
2.04,73.6,0,0
2.04,73.7,0,0
2.04,73.8,0,0
2.04,73.9,0,0
2.04,74,0,0
2.04,74.1,0,0
2.04,74.2,0,0
2.04,74.3,0,0
2.04,74.4,0,0
2.04,74.5,0,0
2.04,74.6,0,0
2.04,74.7,0,0
2.04,74.8,0,0
2.04,74.9,0,0
2.04,75,0,0
2.04,75.1,0,0
2.04,75.2,0,0
2.04,75.3,0,0
2.04,75.4,0,0
2.04,75.5,0,0
2.04,75.6,0,0
2.04,75.7,0,0
2.04,75.8,0,0
2.04,75.9,0,0
2.04,76,0,0
2.04,76.1,0,0
2.04,76.2,0,0
2.04,76.3,0,0
2.04,76.4,0,0
2.04,76.5,0,0
2.04,76.6,0,0
2.04,76.7,0,0
2.04,76.8,0,0
2.04,76.9,0,0
2.04,77,0,0
2.04,77.1,0,0
2.04,77.2,0,0
2.04,77.3,0,0
2.04,77.4,0,0
2.04,77.5,0,0
2.04,77.6,0,0
2.04,77.7,0,0
2.04,77.8,0,0
2.04,77.9,0,0
2.04,78,0,0
2.04,78.1,0,0
2.04,78.2,0,0
2.04,78.3,0,0
2.04,78.4,0,0
2.04,78.5,0,0
2.04,78.6,0,0
2.04,78.7,0,0
2.04,78.8,0,0
2.04,78.9,0,0
2.04,79,0,0
2.04,79.1,0,0
2.04,79.2,0,0
2.04,79.3,0,0
2.04,79.4,0,0
2.04,79.5,0,0
2.04,79.6,0,0
2.04,79.7,0,0
2.04,79.8,0,0
2.04,79.9,0,0
2.04,80,0,0
2.04,80.1,0,0
2.04,80.2,0,0
2.04,80.3,0,0
2.04,80.4,0,0
2.04,80.5,0,0
2.04,80.6,0,0
2.04,80.7,0,0
2.04,80.8,0,0
2.04,80.9,0,0
2.04,81,0,0
2.04,81.1,0,0
2.04,81.2,0,0
2.04,81.3,0,0
2.04,81.4,0,0
2.04,81.5,0,0
2.04,81.6,0,0
2.04,81.7,0,0
2.04,81.8,0,0
2.04,81.9,0,0
2.04,82,0,0
2.04,82.1,0,0
2.04,82.2,0,0
2.04,82.3,0,0
2.04,82.4,0,0
2.04,82.5,0,0
2.04,82.6,0,0
2.04,82.7,0,0
2.04,82.8,0,0
2.04,82.9,0,0
2.04,83,0,0
2.04,83.1,0,0
2.04,83.2,0,0
2.04,83.3,0,0
2.04,83.4,0,0
2.04,83.5,0,0
2.04,83.6,0,0
2.04,83.7,0,0
2.04,83.8,0,0
2.04,83.9,0,0
2.04,84,0,0
2.04,84.1,0,0
2.04,84.2,0,0
2.04,84.3,0,0
2.04,84.4,0,0
2.04,84.5,0,0
2.04,84.6,0,0
2.04,84.7,0,0
2.04,84.8,0,0
2.04,84.9,0,0
2.04,85,0,0
2.04,85.1,0,0
2.04,85.2,0,0
2.04,85.3,0,0
2.04,85.4,0,0
2.04,85.5,0,0
2.04,85.6,0,0
2.04,85.7,0,0
2.04,85.8,0,0
2.04,85.9,0,0
2.04,86,0,0
2.04,86.1,0,0
2.04,86.2,0,0
2.04,86.3,0,0
2.04,86.4,0,0
2.04,86.5,0,0
2.04,86.6,0,0
2.04,86.7,0,0
2.04,86.8,0,0
2.04,86.9,0,0
2.04,87,0,0
2.04,87.1,0,0
2.04,87.2,0,0
2.04,87.3,0,0
2.04,87.4,0,0
2.04,87.5,0,0
2.04,87.6,0,0
2.04,87.7,0,0
2.04,87.8,0,0
2.04,87.9,0,0
2.04,88,0,0
2.04,88.1,0,0
2.04,88.2,0,0
2.04,88.3,0,0
2.04,88.4,0,0
2.04,88.5,0,0
2.04,88.6,0,0
2.04,88.7,0,0
2.04,88.8,0,0
2.04,88.9,0,0
2.04,89,0,0
2.04,89.1,0,0
2.04,89.2,0,0
2.04,89.3,0,0
2.04,89.4,0,0
2.04,89.5,0,0
2.04,89.6,0,0
2.04,89.7,0,0
2.04,89.8,0,0
2.04,89.9,0,0
2.04,90,0,0
2.04,90.1,0,0
2.04,90.2,0,0
2.04,90.3,0,0
2.04,90.4,0,0
2.04,90.5,0,0
2.04,90.6,0,0
2.04,90.7,0,0
2.04,90.8,0,0
2.04,90.9,0,0
2.04,91,0,0
2.04,91.1,0,0
2.04,91.2,0,0
2.04,91.3,0,0
2.04,91.4,0,0
2.04,91.5,0,0
2.04,91.6,0,0
2.04,91.7,0,0
2.04,91.8,0,0
2.04,91.9,0,0
2.04,92,0,0
2.04,92.1,0,0
2.04,92.2,0,0
2.04,92.3,0,0
2.04,92.4,0,0
2.04,92.5,0,0
2.04,92.6,0,0
2.04,92.7,0,0
2.04,92.8,0,0
2.04,92.9,0,0
2.04,93,0,0
2.04,93.1,0,0
2.04,93.2,0,0
2.04,93.3,0,0
2.04,93.4,0,0
2.04,93.5,0,0
2.04,93.6,0,0
2.04,93.7,0,0
2.04,93.8,0,0
2.04,93.9,0,0
2.04,94,0,0
2.04,94.1,0,0
2.04,94.2,0,0
2.04,94.3,0,0
2.04,94.4,0,0
2.04,94.5,0,0
2.04,94.6,0,0
2.04,94.7,0,0
2.04,94.8,0,0
2.04,94.9,0,0
2.04,95,0,0
2.04,95.1,0,0
2.04,95.2,0,0
2.04,95.3,0,0
2.04,95.4,0,0
2.04,95.5,0,0
2.04,95.6,0,0
2.04,95.7,0,0
2.04,95.8,0,0
2.04,95.9,0,0
2.04,96,0,0
2.04,96.1,0,0
2.04,96.2,0,0
2.04,96.3,0,0
2.04,96.4,0,0
2.04,96.5,0,0
2.04,96.6,0,0
2.04,96.7,0,0
2.04,96.8,0,0
2.04,96.9,0,0
2.04,97,0,0
2.04,97.1,0,0
2.04,97.2,0,0
2.04,97.3,0,0
2.04,97.4,0,0
2.04,97.5,0,0
2.04,97.6,0,0
2.04,97.7,0,0
2.04,97.8,0,0
2.04,97.9,0,0
2.04,98,0,0
2.04,98.1,0,0
2.04,98.2,0,0
2.04,98.3,0,0
2.04,98.4,0,0
2.04,98.5,0,0
2.04,98.6,0,0
2.04,98.7,0,0
2.04,98.8,0,0
2.04,98.9,0,0
2.04,99,0,0
2.04,99.1,0,0
2.04,99.2,0,0
2.04,99.3,0,0
2.04,99.4,0,0
2.04,99.5,0,0
2.04,99.6,0,0
2.04,99.7,0,0
2.04,99.8,0,0
2.04,99.9,0,0
2.04,100,0,0
2.04,100.1,0,0
2.04,100.2,0,0
2.04,100.3,0,0
2.04,100.4,0,0
2.04,100.5,0,0
2.04,100.6,0,0
2.04,100.7,0,0
